file_name,label,name,generation,Type 1,Type 2,HP,Attack,Defense,Sp.Attack,Sp.Defense,Speed,shiny
0168-Ariados-sprite-back-3-s.png,168,Ariados,2,Bug,Poison,70,90,70,60,70,40,yes
0168-Ariados-sprite-back-7-s.png,168,Ariados,2,Bug,Poison,70,90,70,60,70,40,yes
0168-Ariados-go.png,168,Ariados,2,Bug,Poison,70,90,70,60,70,40,no
0168-Ariados-battle-rev.png,168,Ariados,2,Bug,Poison,70,90,70,60,70,40,no
0168-Ariados-sprite-s.png,168,Ariados,2,Bug,Poison,70,90,70,60,70,40,yes
0169-Crobat-battle-rev.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-go.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-snap.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-home.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-masters-icon.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-stadium.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-MS8.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-sprite.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-home-menu.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-dream.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-conquest.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-SpriteBack-4.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-BT.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-sprite-back-7-s.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,yes
0169-Crobat-sprite-back-3-s.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,yes
0169-Crobat-sprite-g7.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0169-Crobat-sprite-s.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,yes
0169-Crobat-.png,169,Crobat,2,Poison,Flying,85,90,80,70,80,130,no
0170-Chinchou-go-s.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,yes
0170-Chinchou-anime-02.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0170-Chinchou-sprite-back-3-s.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,yes
0170-Chinchou-home-s.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,yes
0170-Chinchou-BT.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0170-Chinchou-home.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0170-Chinchou-sprite-s.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,yes
0170-Chinchou-SpriteBack-4.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0170-Chinchou-stadium.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0170-Chinchou-go.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0170-Chinchou-dream2.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0170-Chinchou-anime-04.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0170-Chinchou-sprite.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0170-Chinchou-sprite-back-7-s.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,yes
0170-Chinchou-.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0170-Chinchou-Sprite-g2.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0170-Chinchou-snap.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0170-Chinchou-sprite-g7.png,170,Chinchou,2,Water,Electric,75,38,38,56,56,67,no
0171-Lanturn-MS8.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0171-Lanturn-home-menu.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0171-Lanturn-SpriteBack-4.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0171-Lanturn-dream.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0171-Lanturn-anime-04.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0171-Lanturn-go-s.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,yes
0171-Lanturn-sprite.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0171-Lanturn-stadium.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0171-Lanturn-sprite-back-3-s.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,yes
0171-Lanturn-home-s.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,yes
0171-Lanturn-SpriteBack-2.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0171-Lanturn-sprite-s.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,yes
0171-Lanturn-go.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0171-Lanturn-SpriteBack-3.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0171-Lanturn-home.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0171-Lanturn-sprite-back-7-s.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,yes
0171-Lanturn-sprite-g7.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0171-Lanturn-Sprite-g2.png,171,Lanturn,2,Water,Electric,125,58,58,76,76,67,no
0172-Pichu-.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-anime-02.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-home-menu.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-SpriteBack-4.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-SpriteBack-3.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-dream3.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-snap.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-home-s.png,172,Pichu,2,Electric,,20,40,15,35,35,60,yes
0172-Pichu-dream8.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-dream6.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-go.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-MS8.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-go-s.png,172,Pichu,2,Electric,,20,40,15,35,35,60,yes
0172-Pichu-BT.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-Sprite-g2.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-dream.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-SpriteBack-2.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-sprite-back-7-s.png,172,Pichu,2,Electric,,20,40,15,35,35,60,yes
0172-Pichu-sprite-back-3-s.png,172,Pichu,2,Electric,,20,40,15,35,35,60,yes
0172-Pichu-battle-rev.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-dream5.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-masters-s.png,172,Pichu,2,Electric,,20,40,15,35,35,60,yes
0172-Pichu-masters.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-sprite.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-dream2.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-masters-icon.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0172-Pichu-dream4.png,172,Pichu,2,Electric,,20,40,15,35,35,60,no
0173-Cleffa-masters.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-Sprite-g2.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-SpriteBack-3.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-home.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-masters-icon.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-sprite-s.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,yes
0173-Cleffa-.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-masters-s.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,yes
0173-Cleffa-dream2.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-MS8.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-sprite.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-SpriteBack-2.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-go-s.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,yes
0173-Cleffa-home-s.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,yes
0173-Cleffa-stadium.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-SpriteBack-4.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-go.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-sprite-back-3-s.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,yes
0173-Cleffa-snap.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0173-Cleffa-sprite-back-7-s.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,yes
0173-Cleffa-battle-rev.png,173,Cleffa,2,Fairy,,50,25,28,45,55,15,no
0174-Igglybuff-SpriteBack-2.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-masters.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-dream.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-battle-rev.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-home.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-sprite-back-7-s.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,yes
0174-Igglybuff-anime-03.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-home-s.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,yes
0174-Igglybuff-masters-icon.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-conquest.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-go-s.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,yes
0174-Igglybuff-.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-anime-04.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-sprite-back-3-s.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,yes
0174-Igglybuff-go.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-home-menu.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-masters-icon-s.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,yes
0174-Igglybuff-dream2.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-sprite-g7.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-SpriteBack-4.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0174-Igglybuff-stadium.png,174,Igglybuff,2,Normal,Fairy,90,30,15,40,20,15,no
0175-Togepi-home.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-sprite-s.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,yes
0175-Togepi-masters.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-SpriteBack-2.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-dream3.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-BT.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-battle-rev.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-masters-icon.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-dream4.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-Sprite-g2.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-anime-04.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-dream6.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-dream.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-home-menu.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-sprite.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-SpriteBack-4.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-dream5.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-go-s.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,yes
0175-Togepi-stadium.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-masters-s.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,yes
0175-Togepi-go.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,no
0175-Togepi-sprite-back-3-s.png,175,Togepi,2,Fairy,,35,20,65,40,65,20,yes
0176-Togetic-dream2.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-battle-rev.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-MS8.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-SpriteBack-2.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-stadium.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-anime-04.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-sprite-g7.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-sprite-back-7-s.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,yes
0176-Togetic-go-s.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,yes
0176-Togetic-home-menu.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-sprite-s.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,yes
0176-Togetic-masters-icon.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-Sprite-g2.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-BT.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-sprite.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-SpriteBack-4.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0176-Togetic-masters.png,176,Togetic,2,Fairy,Flying,55,40,85,80,105,40,no
0177-Natu-BT.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-sprite-g7.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-dream2.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-anime-02.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-sprite.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-SpriteBack-4.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-SpriteBack-2.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-stadium.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-go-s.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,yes
0177-Natu-snap.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-sprite-back-3-s.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,yes
0177-Natu-SpriteBack-3.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-home-menu.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-dream.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-sprite-back-7-s.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,yes
0177-Natu-Sprite-g2.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-go.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0177-Natu-anime-04.png,177,Natu,2,Psychic,Flying,40,50,45,70,45,70,no
0178-Xatu-home.png,178,Xatu,2,Psychic,Flying,65,75,70,95,70,95,no
0178-Xatu-sprite-back-3-s.png,178,Xatu,2,Psychic,Flying,65,75,70,95,70,95,yes
0178-Xatu-go-s.png,178,Xatu,2,Psychic,Flying,65,75,70,95,70,95,yes
0178-Xatu-dream.png,178,Xatu,2,Psychic,Flying,65,75,70,95,70,95,no
0178-Xatu-home-s.png,178,Xatu,2,Psychic,Flying,65,75,70,95,70,95,yes
0178-Xatu-anime-04.png,178,Xatu,2,Psychic,Flying,65,75,70,95,70,95,no
0178-Xatu-.png,178,Xatu,2,Psychic,Flying,65,75,70,95,70,95,no
0178-Xatu-Sprite-g2.png,178,Xatu,2,Psychic,Flying,65,75,70,95,70,95,no
0178-Xatu-BT.png,178,Xatu,2,Psychic,Flying,65,75,70,95,70,95,no
0178-Xatu-SpriteBack.png,178,Xatu,2,Psychic,Flying,65,75,70,95,70,95,no
0178-Xatu-go.png,178,Xatu,2,Psychic,Flying,65,75,70,95,70,95,no
0178-Xatu-sprite.png,178,Xatu,2,Psychic,Flying,65,75,70,95,70,95,no
0179-Mareep-SpriteBack-4.png,179,Mareep,2,Electric,,55,40,40,65,45,35,no
0179-Mareep-stadium.png,179,Mareep,2,Electric,,55,40,40,65,45,35,no
0179-Mareep-home-s.png,179,Mareep,2,Electric,,55,40,40,65,45,35,yes
0179-Mareep-.png,179,Mareep,2,Electric,,55,40,40,65,45,35,no
0179-Mareep-sprite-back-7-s.png,179,Mareep,2,Electric,,55,40,40,65,45,35,yes
0179-Mareep-go.png,179,Mareep,2,Electric,,55,40,40,65,45,35,no
0179-Mareep-BT.png,179,Mareep,2,Electric,,55,40,40,65,45,35,no
0179-Mareep-SpriteBack-2.png,179,Mareep,2,Electric,,55,40,40,65,45,35,no
0179-Mareep-dream.png,179,Mareep,2,Electric,,55,40,40,65,45,35,no
0179-Mareep-battle-rev.png,179,Mareep,2,Electric,,55,40,40,65,45,35,no
0179-Mareep-home-menu.png,179,Mareep,2,Electric,,55,40,40,65,45,35,no
0179-Mareep-SpriteBack-3.png,179,Mareep,2,Electric,,55,40,40,65,45,35,no
0179-Mareep-home.png,179,Mareep,2,Electric,,55,40,40,65,45,35,no
0179-Mareep-conquest.png,179,Mareep,2,Electric,,55,40,40,65,45,35,no
0179-Mareep-sprite-s.png,179,Mareep,2,Electric,,55,40,40,65,45,35,yes
0180-Flaaffy-anime-02.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,no
0180-Flaaffy-sprite-back-7-s.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,yes
0180-Flaaffy-SpriteBack-3.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,no
0180-Flaaffy-battle-rev.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,no
0180-Flaaffy-Sprite-g2.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,no
0180-Flaaffy-SpriteBack-4.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,no
0180-Flaaffy-home-menu.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,no
0180-Flaaffy-go-s.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,yes
0180-Flaaffy-anime-04.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,no
0180-Flaaffy-home-s.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,yes
0180-Flaaffy-stadium.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,no
0180-Flaaffy-dream.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,no
0180-Flaaffy-go.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,no
0180-Flaaffy-conquest.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,no
0180-Flaaffy-sprite-s.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,yes
0180-Flaaffy-SpriteBack-2.png,180,Flaaffy,2,Electric,,70,55,55,80,60,45,no
0181-Ampharos-dream3.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-anime-04.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-battle-rev.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-masters-icon.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-dun.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-dream4.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-dream.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-go-s.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,yes
0181-Ampharos-masters.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-SpriteBack-4.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-SpriteBack-2.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-sprite-back-7-s.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,yes
0181-Ampharos-.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-sprite-back-3-s.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,yes
0181-Ampharos-Sprite-g2.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-3dPro.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-sprite.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-conquest.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-stadium.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0181-Ampharos-sprite-s.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,yes
0181-Ampharos-SpriteBack-3.png,181,Ampharos,2,Electric,,90,75,85,115,90,55,no
0182-Bellossom-battle-rev.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-dream4.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-sprite.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-sprite-back-7-s.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,yes
0182-Bellossom-BT.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-SpriteBack-3.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-SpriteBack-2.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-home-s.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,yes
0182-Bellossom-anime-04.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-MS8.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-home-menu.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-dream2.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-dream.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-sprite-g7.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-stadium.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-SpriteBack-4.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,no
0182-Bellossom-go-s.png,182,Bellossom,2,Grass,,75,80,95,90,100,50,yes
0183-Marill-go.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-MS8.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-home-menu.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-home-s.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,yes
0183-Marill-BT.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-Sprite-g2.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-sprite-s.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,yes
0183-Marill-anime-04.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-go-s.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,yes
0183-Marill-SpriteBack-4.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-home.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-dream3.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-dream4.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-dream2.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-battle-rev.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-SpriteBack-3.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-dream.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-masters.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-masters-icon.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0183-Marill-SpriteBack-2.png,183,Marill,2,Water,Fairy,70,20,50,20,50,40,no
0184-Azumarill-SpriteBack-3.png,184,Azumarill,2,Water,Fairy,100,50,80,60,80,50,no
0184-Azumarill-dream.png,184,Azumarill,2,Water,Fairy,100,50,80,60,80,50,no
0184-Azumarill-BT.png,184,Azumarill,2,Water,Fairy,100,50,80,60,80,50,no
0184-Azumarill-anime-03.png,184,Azumarill,2,Water,Fairy,100,50,80,60,80,50,no
0184-Azumarill-home-s.png,184,Azumarill,2,Water,Fairy,100,50,80,60,80,50,yes
0184-Azumarill-masters-icon.png,184,Azumarill,2,Water,Fairy,100,50,80,60,80,50,no
0184-Azumarill-SpriteBack-4.png,184,Azumarill,2,Water,Fairy,100,50,80,60,80,50,no
0184-Azumarill-sprite-back-7-s.png,184,Azumarill,2,Water,Fairy,100,50,80,60,80,50,yes
0184-Azumarill-home.png,184,Azumarill,2,Water,Fairy,100,50,80,60,80,50,no
0184-Azumarill-battle-rev.png,184,Azumarill,2,Water,Fairy,100,50,80,60,80,50,no
0184-Azumarill-go.png,184,Azumarill,2,Water,Fairy,100,50,80,60,80,50,no
0184-Azumarill-home-menu.png,184,Azumarill,2,Water,Fairy,100,50,80,60,80,50,no
